# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2416890
# River:                 NORIN
# Station:               NARYN
# Country:               KG
# Latitude (DD):       41.43
# Longitude (DD):      76.02
# Catchment area (km²):      10500.0
# Altitude (m ASL):        2039.0
# Next downstream station:      2416860
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1933 - 1980
# No. of years:          48
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 576
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1959-12-01;--:--;     33.000;   -999.000;   0
1960-01-01;--:--;     29.000;   -999.000;   0
1960-02-01;--:--;     33.000;   -999.000;   0
1960-03-01;--:--;     32.000;   -999.000;   0
1960-04-01;--:--;     58.000;   -999.000;   0
1960-05-01;--:--;     95.000;   -999.000;   0
1960-06-01;--:--;    241.000;   -999.000;   0
1960-07-01;--:--;    302.000;   -999.000;   0
1960-08-01;--:--;    226.000;   -999.000;   0
1960-09-01;--:--;     92.000;   -999.000;   0
1960-10-01;--:--;     48.000;   -999.000;   0
1960-11-01;--:--;     37.000;   -999.000;   0
1960-12-01;--:--;     32.000;   -999.000;   0
1961-01-01;--:--;     24.000;   -999.000;   0
1961-02-01;--:--;     26.000;   -999.000;   0
1961-03-01;--:--;     27.000;   -999.000;   0
1961-04-01;--:--;     45.000;   -999.000;   0
1961-05-01;--:--;    114.000;   -999.000;   0
1961-06-01;--:--;    139.000;   -999.000;   0
1961-07-01;--:--;    229.000;   -999.000;   0
1961-08-01;--:--;    183.000;   -999.000;   0
1961-09-01;--:--;    112.000;   -999.000;   0
1961-10-01;--:--;     43.000;   -999.000;   0
1961-11-01;--:--;     31.000;   -999.000;   0
1961-12-01;--:--;     28.000;   -999.000;   0
1962-01-01;--:--;     26.000;   -999.000;   0
1962-02-01;--:--;     24.000;   -999.000;   0
1962-03-01;--:--;     27.000;   -999.000;   0
1962-04-01;--:--;     33.000;   -999.000;   0
1962-05-01;--:--;    104.000;   -999.000;   0
1962-06-01;--:--;    181.000;   -999.000;   0
1962-07-01;--:--;    188.000;   -999.000;   0
1962-08-01;--:--;    220.000;   -999.000;   0
1962-09-01;--:--;     88.000;   -999.000;   0
1962-10-01;--:--;     43.000;   -999.000;   0
1962-11-01;--:--;     32.000;   -999.000;   0
1962-12-01;--:--;     29.000;   -999.000;   0
1963-01-01;--:--;     27.000;   -999.000;   0
1963-02-01;--:--;     30.000;   -999.000;   0
1963-03-01;--:--;     32.000;   -999.000;   0
1963-04-01;--:--;     42.000;   -999.000;   0
1963-05-01;--:--;    111.000;   -999.000;   0
1963-06-01;--:--;    254.000;   -999.000;   0
1963-07-01;--:--;    207.000;   -999.000;   0
1963-08-01;--:--;    164.000;   -999.000;   0
1963-09-01;--:--;     79.000;   -999.000;   0
1963-10-01;--:--;     36.000;   -999.000;   0
1963-11-01;--:--;     29.000;   -999.000;   0
1963-12-01;--:--;     25.000;   -999.000;   0
1964-01-01;--:--;     19.000;   -999.000;   0
1964-02-01;--:--;     22.000;   -999.000;   0
1964-03-01;--:--;     25.000;   -999.000;   0
1964-04-01;--:--;     37.000;   -999.000;   0
1964-05-01;--:--;     70.000;   -999.000;   0
1964-06-01;--:--;    257.000;   -999.000;   0
1964-07-01;--:--;    295.000;   -999.000;   0
1964-08-01;--:--;    264.000;   -999.000;   0
1964-09-01;--:--;    116.000;   -999.000;   0
1964-10-01;--:--;     52.000;   -999.000;   0
1964-11-01;--:--;     35.000;   -999.000;   0
1964-12-01;--:--;     26.000;   -999.000;   0
1965-01-01;--:--;     26.000;   -999.000;   0
1965-02-01;--:--;     26.000;   -999.000;   0
1965-03-01;--:--;     26.000;   -999.000;   0
1965-04-01;--:--;     52.000;   -999.000;   0
1965-05-01;--:--;    106.000;   -999.000;   0
1965-06-01;--:--;    136.000;   -999.000;   0
1965-07-01;--:--;    229.000;   -999.000;   0
1965-08-01;--:--;    201.000;   -999.000;   0
1965-09-01;--:--;     74.000;   -999.000;   0
1965-10-01;--:--;     48.000;   -999.000;   0
1965-11-01;--:--;     36.000;   -999.000;   0
1965-12-01;--:--;     24.000;   -999.000;   0
1966-01-01;--:--;     25.000;   -999.000;   0
1966-02-01;--:--;     26.000;   -999.000;   0
1966-03-01;--:--;     27.000;   -999.000;   0
1966-04-01;--:--;     57.000;   -999.000;   0
1966-05-01;--:--;     96.000;   -999.000;   0
1966-06-01;--:--;    400.000;   -999.000;   0
1966-07-01;--:--;    228.000;   -999.000;   0
1966-08-01;--:--;    220.000;   -999.000;   0
1966-09-01;--:--;    105.000;   -999.000;   0
1966-10-01;--:--;     52.000;   -999.000;   0
1966-11-01;--:--;     34.000;   -999.000;   0
1966-12-01;--:--;     29.000;   -999.000;   0
1967-01-01;--:--;     24.000;   -999.000;   0
1967-02-01;--:--;     25.000;   -999.000;   0
1967-03-01;--:--;     28.000;   -999.000;   0
1967-04-01;--:--;     70.000;   -999.000;   0
1967-05-01;--:--;     85.000;   -999.000;   0
1967-06-01;--:--;    168.000;   -999.000;   0
1967-07-01;--:--;    160.000;   -999.000;   0
1967-08-01;--:--;    169.000;   -999.000;   0
1967-09-01;--:--;     63.000;   -999.000;   0
1967-10-01;--:--;     38.000;   -999.000;   0
1967-11-01;--:--;     30.000;   -999.000;   0
1967-12-01;--:--;     29.000;   -999.000;   0
1968-01-01;--:--;     25.000;   -999.000;   0
1968-02-01;--:--;     21.000;   -999.000;   0
1968-03-01;--:--;     24.000;   -999.000;   0
1968-04-01;--:--;     43.000;   -999.000;   0
1968-05-01;--:--;    140.000;   -999.000;   0
1968-06-01;--:--;    203.000;   -999.000;   0
1968-07-01;--:--;    244.000;   -999.000;   0
1968-08-01;--:--;    225.000;   -999.000;   0
1968-09-01;--:--;     56.000;   -999.000;   0
1968-10-01;--:--;     38.000;   -999.000;   0
1968-11-01;--:--;     29.000;   -999.000;   0
1968-12-01;--:--;     28.000;   -999.000;   0
1969-01-01;--:--;     26.000;   -999.000;   0
1969-02-01;--:--;     21.000;   -999.000;   0
1969-03-01;--:--;     24.000;   -999.000;   0
1969-04-01;--:--;     38.000;   -999.000;   0
1969-05-01;--:--;    177.000;   -999.000;   0
1969-06-01;--:--;    249.000;   -999.000;   0
1969-07-01;--:--;    254.000;   -999.000;   0
1969-08-01;--:--;    204.000;   -999.000;   0
